userid,content_id,views,likes,shares,comments,watch_time,engagement_score
user_973,content_4313,1,1,2,0,49,0.5466855463069841
user_479,content_3235,2,1,0,0,96,0.47358266834294827
user_761,content_4986,7,3,2,1,37,0.08541564673667312
user_502,content_4322,4,0,0,0,71,0.09860737549474397
user_597,content_3489,5,2,2,2,160,0.43412277513193986
user_841,content_3716,7,2,1,2,25,0.8677974973303706
user_763,content_1153,4,4,0,0,289,0.6480930829477178
user_118,content_4995,8,2,1,0,24,0.9463436472038941
user_938,content_1275,5,2,1,2,19,0.08223141660963984
user_68,content_1878,4,1,2,2,58,0.40628763185586525
user_902,content_634,7,1,1,2,88,0.23904844315159968
user_512,content_4936,3,2,0,2,36,0.9718705451436707
user_932,content_4328,2,3,1,0,166,0.25365668465678226
user_204,content_1815,8,4,2,2,80,0.41669924626389243
user_396,content_158,9,0,1,2,128,0.6705581835029331
user_274,content_2495,4,3,2,0,290,0.6510469618267409
user_706,content_2969,6,0,2,1,132,0.7657343694860509
user_15,content_58,8,3,0,2,230,0.6922917839300485
user_903,content_4093,2,2,2,0,177,0.8304903472419647
user_447,content_2615,2,3,2,2,121,0.43894880675666337
user_531,content_4374,8,0,0,1,106,0.2613480315224488
user_993,content_252,3,3,2,1,17,0.8686069792408567
user_357,content_4588,1,4,0,2,19,0.28356044214523435
user_400,content_2333,7,3,2,1,174,0.6055765159073841
user_315,content_2525,9,2,2,1,97,0.8197496565899577
user_533,content_3170,6,2,2,0,176,0.8414644250680565
user_882,content_2497,5,0,2,2,82,0.7327776860155886
user_564,content_4913,6,2,0,2,102,0.445372789460854
user_132,content_2487,6,3,1,0,260,0.9917059856059004
user_310,content_1445,8,3,0,2,170,0.5370082776270583
user_317,content_980,6,2,2,1,28,0.030387861359819746
user_319,content_4703,9,3,0,1,249,0.999576725649744
user_594,content_4014,2,4,2,1,245,0.536052669081417
user_101,content_2798,7,0,2,2,162,0.7864327458549693
user_988,content_300,6,3,2,1,151,0.5928692435232428
user_3,content_2290,9,1,2,0,7,0.8350782711873457
user_139,content_3466,5,1,2,2,155,0.3996993412396621
user_392,content_3343,9,4,2,2,41,0.49041927158336984
user_673,content_4074,6,0,1,0,148,0.7233252058053711
user_938,content_2360,3,0,2,2,188,0.27469153015013803
user_773,content_3517,4,2,2,1,86,0.08955410407610831
user_726,content_4508,7,1,1,0,260,0.5317349175289502
user_946,content_2335,1,4,0,0,263,0.1916218175177994
user_724,content_2332,8,0,2,2,111,0.0022934628858292117
user_998,content_1415,1,3,1,1,281,0.5915583927890297
user_726,content_1710,3,2,0,1,32,0.7694357365173996
user_833,content_4241,8,1,0,2,35,0.02113732658344103
user_793,content_264,7,3,1,0,84,0.6202669639312055
user_892,content_661,8,2,1,1,72,0.9329501239432374
user_759,content_3405,9,1,2,0,255,0.8254264921424188
user_798,content_1837,2,2,2,1,292,0.03600836430569676
user_98,content_1337,9,4,2,1,82,0.9288684173445461
user_475,content_4452,6,1,0,1,251,0.1296733476061157
user_232,content_1494,6,2,0,2,24,0.895654982529492
user_119,content_3057,2,1,2,0,221,0.4732687617662237
user_755,content_3328,5,0,0,2,266,0.8954569026246264
user_885,content_3837,7,3,0,0,54,0.9610329037970088
user_972,content_1932,4,1,0,2,29,0.34802136768425496
user_274,content_4531,8,2,0,2,279,0.5836708401323465
user_909,content_568,4,1,1,2,200,0.3814579180062777
user_822,content_4220,6,0,2,1,110,0.18136666491385423
user_168,content_971,2,2,1,1,75,0.005430517030389659
user_370,content_563,5,3,1,0,16,0.4556916317293064
user_798,content_609,3,3,0,1,154,0.9531456250764342
user_842,content_3682,7,0,0,2,7,0.05764475901757482
user_149,content_968,3,3,2,2,5,0.5791246596376731
user_636,content_2514,6,0,1,0,124,0.3283105796341469
user_229,content_1204,3,0,1,1,149,0.6964660375385994
user_851,content_3613,9,1,2,2,105,0.5364784829720395
user_53,content_3261,9,2,1,2,158,0.16689998075517198
user_625,content_1347,6,1,2,0,293,0.36576811598934045
user_612,content_2991,9,4,0,2,289,0.23696915199007673
user_335,content_1569,5,4,0,1,206,0.04864748402467767
user_538,content_2738,5,2,1,1,26,0.2998126850466589
user_500,content_111,9,4,0,1,146,0.6456685201674202
user_95,content_3827,7,4,0,2,287,0.47517419449372267
user_758,content_2582,5,2,1,1,263,0.37093947374183145
user_170,content_621,5,4,1,0,132,0.6501925015007173
user_53,content_3941,2,4,1,1,12,0.6255952622088673
user_256,content_2676,3,4,1,2,259,0.3578075515414816
user_307,content_3238,5,1,1,0,70,0.10564060013296239
user_136,content_3897,4,0,0,0,87,0.46477566151695515
user_524,content_2495,6,0,1,1,150,0.9697327306373649
user_169,content_3615,8,1,2,2,51,0.6579966019871518
user_287,content_540,9,3,1,2,65,0.5617093959862336
user_68,content_1232,2,0,2,1,239,0.6284493973956186
user_774,content_346,8,2,2,2,151,0.916069708480576
user_516,content_3098,2,3,0,2,14,0.5809961437374473
user_363,content_3001,3,0,2,2,146,0.5062206054816759
user_762,content_4511,8,4,1,0,14,0.09471242102639832
user_157,content_652,6,2,1,2,48,0.9228904592363462
user_440,content_3402,2,1,2,1,80,0.3534518455682797
user_993,content_2125,9,4,2,2,173,0.6287027937719484
user_154,content_2295,7,0,0,1,273,0.26283852607970903
user_588,content_435,3,2,0,1,247,0.615831425660605
user_203,content_4389,3,1,1,1,141,0.21377327903003074
user_739,content_3773,4,3,0,1,194,0.5901215354111279
user_810,content_3675,8,0,2,2,222,0.7060214905872791
user_719,content_3247,1,3,1,1,53,0.3652087037642948
user_632,content_2404,2,1,0,2,281,0.4877790779869793
user_186,content_4370,3,4,2,1,268,0.2774360312114581
user_826,content_2810,8,1,0,0,164,0.4256181495178324
user_193,content_2490,8,3,1,1,55,0.1302979397965992
user_459,content_1587,3,4,1,0,109,0.6363493741406668
user_835,content_845,1,3,0,0,62,0.017368785551926003
user_50,content_1760,2,0,1,2,174,0.8162720044436215
user_155,content_4222,4,3,0,1,30,0.4810333512052547
user_480,content_309,2,4,1,0,40,0.5875782654808397
user_831,content_2664,5,3,0,1,87,0.7193648333246966
user_591,content_1738,3,3,1,1,179,0.26495261632007794
user_549,content_3837,8,4,1,2,46,0.5835882083578601
user_81,content_1726,1,0,1,2,38,0.7459849866572027
user_626,content_4484,8,3,0,0,94,0.6754816301486608
user_252,content_3927,6,3,0,1,255,0.9976357741613998
user_426,content_3396,7,2,0,2,157,0.0846027403622085
user_295,content_4738,5,4,1,0,263,0.5542147940069362
user_388,content_942,4,1,2,2,131,0.5263989897529375
user_706,content_1320,2,2,2,0,158,0.7494110532344385
user_419,content_304,1,2,1,0,262,0.13542197956471047
user_54,content_2663,8,4,0,0,192,0.054197283725064604
user_183,content_42,4,2,1,0,200,0.6996045218337961
user_666,content_4544,9,3,1,0,108,0.7409460020408867
user_528,content_3193,6,3,1,2,21,0.8718272240117872
user_214,content_3879,6,2,2,1,257,0.9530202738168839
user_448,content_2395,6,2,0,2,17,0.6823238970081199
user_311,content_1568,3,2,1,1,194,0.2583926812640809
user_891,content_1144,5,0,0,0,190,0.1679276735118378
user_679,content_1987,3,1,2,0,295,0.1335668930506122
user_236,content_4854,9,0,1,2,178,0.5190754128046099
user_489,content_697,1,3,0,1,296,0.30403943912019993
user_828,content_1583,1,3,1,2,251,0.35251944162036597
user_294,content_232,4,4,0,1,127,0.5014040798618129
user_539,content_641,4,4,2,2,134,0.24689339800815202
user_64,content_1150,8,3,1,0,216,0.40928360148483967
user_394,content_4993,4,2,1,1,169,0.1745217718157489
user_213,content_4073,9,4,1,1,235,0.7044250388908081
user_778,content_4176,6,0,2,1,173,0.24307156689127063
user_142,content_4223,8,4,0,1,123,0.06181919281808301
user_57,content_718,2,3,0,2,9,0.9842168554453958
user_452,content_2128,8,4,1,1,50,0.769000532576995
user_100,content_191,7,2,0,1,170,0.1876900676354093
user_729,content_3640,6,1,1,2,5,0.8845591364063556
user_287,content_1848,8,4,1,1,260,0.8189313837415337
user_831,content_1046,4,3,0,2,155,0.21558966266499102
user_64,content_3092,4,4,2,1,61,0.6667763432216159
user_69,content_2054,3,0,0,1,62,0.20416421753683633
user_154,content_698,9,0,1,0,79,0.11235500874523485
user_717,content_1169,9,1,1,0,213,0.8556999318274698
user_884,content_1144,1,1,2,2,93,0.6944318568827716
user_221,content_4320,3,2,2,1,83,0.4282541865272663
user_906,content_1682,9,2,1,0,12,0.009777271333583304
user_339,content_1573,1,4,0,2,161,0.791086741739617
user_680,content_2928,4,4,1,1,124,0.8294471001062691
user_474,content_1631,5,1,0,0,154,0.6526351152684351
user_114,content_1388,4,2,0,1,128,0.7948712311540787
user_147,content_3237,2,4,0,0,248,0.5388634421340435
user_206,content_4080,5,3,0,0,272,0.10635470985729112
user_597,content_3172,9,0,1,1,113,0.053385670129110885
user_345,content_3696,6,0,2,1,65,0.8975061311111983
user_568,content_3999,5,2,2,2,53,0.2818624607828494
user_244,content_3595,7,1,1,0,119,0.3934795586383969
user_994,content_1607,2,2,2,1,172,0.5438944611177394
user_104,content_2982,6,4,2,2,91,0.09163092947195983
user_923,content_4847,2,1,0,0,283,0.23358407560352146
user_369,content_4394,3,2,0,1,109,0.09847634303400299
user_126,content_71,4,4,0,0,171,0.4845817360218323
user_277,content_193,8,2,1,1,42,0.38030154013867346
user_885,content_1373,7,1,1,2,240,0.26694765654686303
user_629,content_3031,4,0,2,1,76,0.5587231837104903
user_986,content_534,8,1,1,2,41,0.5452601086050033
user_105,content_4830,9,0,2,0,239,0.3283314087854188
user_599,content_611,6,0,0,0,288,0.9072337035312396
user_713,content_451,3,2,0,0,127,0.7749521970921116
user_155,content_2529,5,2,0,0,128,0.9909702365109194
user_885,content_1394,2,3,0,1,58,0.03682917553187259
user_289,content_2444,6,3,1,2,148,0.05512953268541232
user_510,content_1343,2,0,1,1,85,0.7249757137741367
user_753,content_4803,1,4,2,0,14,0.5459592520459059
user_560,content_3055,4,0,2,2,120,0.7457926971127459
user_211,content_76,7,1,1,1,285,0.7273616571629579
user_265,content_3681,3,3,0,2,298,0.865627450176658
user_805,content_4691,4,1,1,2,224,0.5054192312843456
user_364,content_4668,5,3,0,0,153,0.656961869600323
user_83,content_1701,7,0,1,1,296,0.34064647496528255
user_102,content_2583,6,4,2,0,242,0.024357469641317575
user_227,content_1329,2,0,0,0,195,0.25103735011238226
user_125,content_707,7,1,2,1,171,0.41820796620151024
user_657,content_3995,3,4,1,2,107,0.5878866290952611
user_413,content_1318,1,4,2,0,95,0.03083251417596944
user_468,content_1034,6,3,0,1,79,0.36391546036178957
user_348,content_701,9,2,1,0,77,0.20551482490997652
user_900,content_883,6,3,1,1,81,0.1479912998022742
user_733,content_505,6,1,0,2,195,0.5042323742542748
user_840,content_42,7,1,0,0,84,0.2248038343216664
user_426,content_1432,8,3,0,1,295,0.5642024236638782
user_145,content_3854,8,1,1,2,189,0.7833530593460019
user_167,content_1401,7,0,1,2,35,0.6031464172687201
user_302,content_2656,5,4,0,0,226,0.5011096227491848
user_538,content_957,1,4,1,0,73,0.18613931771220193
user_585,content_2559,9,2,2,0,84,0.7884631020072265
user_698,content_749,6,1,2,2,255,0.8617159098619788
user_12,content_1945,6,2,2,0,195,0.9446281049934534
user_457,content_3976,7,2,1,2,186,0.14661011484399744
user_676,content_590,3,1,1,0,245,0.38719033797207436
user_78,content_3693,9,4,1,2,46,0.5170544233764739
user_350,content_865,3,4,2,1,8,0.13459873580596482
user_267,content_3102,2,1,2,0,205,0.22382924967091444
user_585,content_2911,3,2,0,1,289,0.13036587222390716
user_148,content_1798,6,4,0,2,23,0.9598784869820216
user_276,content_1667,8,2,2,2,51,0.02727595408743022
user_862,content_488,8,3,1,2,35,0.1307095660380957
user_795,content_1351,8,3,0,0,253,0.5294759560694335
user_256,content_1935,8,3,2,1,143,0.7844760799917581
user_943,content_1832,1,0,0,1,221,0.4727302583256351
user_992,content_97,3,0,2,2,271,0.7910992184850839
user_899,content_3036,5,2,0,1,60,0.1748946297787456
user_126,content_2730,4,4,0,0,43,0.044740183542617995
user_749,content_2031,6,0,2,1,106,0.5617761193758866
user_76,content_2126,8,0,2,0,26,0.9042884732836742
user_605,content_3971,7,4,1,2,238,0.47226651573413225
user_759,content_4294,2,1,0,0,182,0.7979749346790396
user_390,content_293,3,1,2,1,9,0.12256236637774476
user_150,content_60,8,4,0,2,28,0.31277759163833085
user_841,content_3607,9,0,0,1,53,0.8846247803521693
user_702,content_188,7,2,0,1,86,0.23159810815765225
user_106,content_4103,8,4,1,0,182,0.5872320580141172
user_582,content_3586,2,1,1,0,39,0.16583101057034422
user_347,content_4489,4,3,0,1,80,0.9316457030216727
user_998,content_3911,2,1,1,0,243,0.0671943502342277
user_155,content_2171,2,2,1,0,76,0.09143336879858932
user_411,content_2165,1,0,0,2,145,0.260291494153601
user_533,content_1489,2,4,0,0,266,0.7693457698120237
user_691,content_861,4,3,1,1,68,0.23445271178326033
user_117,content_1218,6,1,0,2,162,0.05285672709530098
user_962,content_2689,3,4,1,0,47,0.9335735237944567
user_564,content_774,5,1,2,2,46,0.41805722725932715
user_235,content_4677,9,3,2,0,221,0.7451803705466574
user_206,content_4366,5,3,2,0,265,0.023510494316551944
user_664,content_4131,6,0,2,0,28,0.03909472080854781
user_590,content_4833,6,4,2,1,56,0.10601961203154764
user_277,content_4390,6,2,2,0,259,0.6213900353492325
user_409,content_1547,7,0,0,1,8,0.6701753985604789
user_958,content_4804,5,0,0,2,73,0.424243957696264
user_535,content_4697,5,3,2,1,45,0.3289044412200689
user_831,content_939,4,1,1,2,127,0.742528548300483
user_617,content_3814,2,4,0,1,19,0.5474573209571795
user_156,content_3522,4,3,0,2,89,0.7164477082598755
user_330,content_786,1,4,1,2,290,0.07330934661463884
user_551,content_4623,7,1,1,0,248,0.13006586089008165
user_886,content_668,3,1,2,0,51,0.5890818655189334
user_94,content_3120,8,0,1,2,98,0.43382287990135493
user_595,content_1806,4,0,2,1,68,0.4652138913288847
user_780,content_1621,5,3,2,2,244,0.6019834508267826
user_146,content_2319,4,4,2,2,52,0.9982263052669951
user_389,content_95,5,4,0,0,116,0.5316505963368066
user_188,content_1155,4,1,2,0,143,0.6758122378414511
user_198,content_3949,7,2,0,1,225,0.019507542982666548
user_667,content_2968,1,1,0,2,28,0.16074865835348373
user_707,content_3795,7,0,1,0,165,0.5730836409316278
user_220,content_2090,3,2,1,2,57,0.9115736088323734
user_448,content_3815,5,1,2,1,69,0.6650982382211712
user_737,content_42,9,3,2,1,268,0.28385891412977193
user_73,content_3129,1,4,1,0,53,0.7659254248653231
user_734,content_2707,3,2,0,0,70,0.12581991279789373
user_90,content_428,1,2,1,0,299,0.8202627908944328
user_913,content_4031,1,0,1,0,143,0.48372583230114896
user_850,content_2172,4,2,1,0,282,0.9413796109229633
user_542,content_4619,7,4,1,2,166,0.4295504712771975
user_153,content_1151,9,4,1,2,5,0.162751580106699
user_80,content_1217,2,0,2,1,104,0.5788070877678971
user_43,content_2405,9,2,0,1,126,0.8698432575518595
user_26,content_2532,2,3,1,0,129,0.5956061205533664
user_86,content_1540,4,2,2,0,87,0.9714603593335684
user_494,content_2027,8,1,1,2,146,0.48947599862622404
user_839,content_1130,9,2,1,2,287,0.11865955166557851
user_896,content_1004,6,1,1,2,19,0.9859571370210484
user_567,content_4039,7,3,1,1,231,0.7599794400866335
user_368,content_275,8,2,1,2,257,0.11365604651155559
user_518,content_4727,9,4,0,0,191,0.37879222403035695
user_3,content_360,7,1,0,1,76,0.19281394483299463
user_729,content_1482,6,3,1,0,287,0.19391448989940363
user_82,content_3556,9,3,2,0,281,0.5189792406172531
user_706,content_4592,9,2,0,1,64,0.13561087058821364
user_371,content_1937,2,3,2,0,241,0.802500917673056
user_889,content_2724,3,1,0,1,65,0.43283393912886226
user_116,content_3148,1,4,0,2,258,0.7207040554377115
user_208,content_4457,7,4,1,1,284,0.12301606990788994
user_109,content_2519,1,0,1,1,226,0.727181773534609
user_957,content_1108,5,0,1,0,231,0.08550055744852958
user_667,content_765,6,3,1,1,244,0.22793138896641274
user_483,content_236,4,2,1,0,255,0.18208877384928834
user_44,content_323,4,4,1,1,82,0.3218758567705302
user_891,content_1217,8,4,0,1,66,0.8383434913325569
user_862,content_2850,7,3,0,1,179,0.36541643773480814
user_7,content_3919,7,4,0,1,290,0.43528369175249426
user_459,content_3157,9,1,2,2,115,0.17248135208706106
user_105,content_2241,5,4,2,0,129,0.7616786040869583
user_231,content_2720,4,4,2,2,236,0.7948075251823021
user_565,content_4606,8,4,2,1,177,0.41536394704532753
user_388,content_2996,6,3,1,1,164,0.16776771352758169
user_486,content_1994,7,2,2,0,199,0.7543402348955897
user_395,content_3757,7,4,0,1,242,0.3468263471288078
user_507,content_4771,1,2,1,1,115,0.0651611922607036
user_669,content_4653,9,0,0,0,114,0.6694082281060664
user_210,content_4575,1,0,1,2,191,0.8671122728935333
user_390,content_4907,8,1,0,1,240,0.5009135913897712
user_496,content_3059,7,1,1,2,9,0.9456995196252447
user_251,content_4669,4,0,0,2,57,0.6185905881878114
user_157,content_3625,8,3,1,1,252,0.20855266817361517
user_494,content_1081,1,3,0,0,187,0.1328448779037742
user_130,content_4756,3,3,2,0,137,0.5818518671570295
user_178,content_749,8,4,2,2,76,0.45271886306143305
user_58,content_3593,3,0,0,1,91,0.4570948212087792
user_366,content_4704,6,4,1,0,136,0.27536902657243667
user_609,content_4149,8,3,0,2,243,0.47261253349489696
user_897,content_3710,2,4,0,0,44,0.9641963751546754
user_840,content_1773,6,1,1,1,163,0.9640559175985867
user_288,content_3097,2,0,2,1,22,0.255005855448442
user_139,content_1268,4,3,1,0,271,0.9448220762341771
user_672,content_1205,6,3,2,2,143,0.34486040569332344
user_597,content_1681,9,0,1,1,51,0.27028072328757957
user_1,content_2784,3,4,0,0,175,0.024644857116135732
user_873,content_2496,7,3,0,2,25,0.8875010523612585
user_265,content_2445,3,0,0,2,240,0.5321759564559428
user_796,content_3789,3,4,0,2,62,0.3647521986938811
user_508,content_14,9,4,1,1,42,0.9822020405434939
user_52,content_1184,1,3,0,0,105,0.303916388054125
user_61,content_1499,6,2,1,1,55,0.8301352269246237
user_582,content_2380,7,3,1,2,119,0.36070987460643955
user_897,content_2033,2,2,2,2,176,0.2992630624020731
user_624,content_1299,6,0,0,1,7,0.7341146983142128
user_698,content_963,5,2,2,2,155,0.7421072515160559
user_934,content_1823,5,4,0,1,100,0.03898098776907777
user_701,content_4589,9,3,1,0,116,0.5690960889677764
user_982,content_583,3,1,0,1,224,0.20525481933323053
user_227,content_4018,1,1,0,2,72,0.955171394677338
user_429,content_4645,2,2,2,1,289,0.2589336787842036
user_641,content_1828,3,2,2,0,64,0.847789193933764
user_541,content_71,4,4,2,0,197,0.10573551956230187
user_895,content_3941,5,3,1,2,29,0.8552585500940773
user_773,content_2664,2,1,1,1,23,0.21284291570960867
user_764,content_3308,1,4,1,0,136,0.6722270145262623
user_447,content_179,8,0,1,0,121,0.38393774597438524
user_864,content_4939,4,3,2,0,118,0.15508104024916902
user_898,content_2501,1,0,0,0,105,0.1831273194538814
user_548,content_171,4,2,0,1,220,0.7322475785259575
user_626,content_4877,2,3,0,0,201,0.07463712460545191
user_924,content_4333,1,2,2,1,8,0.94462509670375
user_62,content_4977,1,2,2,1,299,0.20465443655298088
user_673,content_1093,6,1,2,2,210,0.20406997336083954
user_43,content_2804,3,4,1,0,13,0.7413461481273721
user_14,content_4155,4,3,0,2,181,0.8767833564396615
